block_id,work_id,block_type,block_text,pdf_page,pdf_bbox,block_seq,parent_title_block_id,title_level
2016408778462859658,W1154618620,text,"One way to address reporting error in weight is to use the NHANES as validation data (Cawley, 2004; Cawley and Burkhauser, 2006; Bound et al., 2002). Specifically, one can regress measured weight on self-reported weight in the NHANES and then “transport” the NHANES coefficients to the dataset of interest and use them to correct self-reported weight for reporting error.6 This assumes “transportability” (that the nature of the reporting error is the same in both datasets) and does not completely eliminate reporting error (O’Neill and Sweetman, 2013; Cawley and Burkhauser, 2006). Estimating models of instrumental variables can also address the ",2,"[505, 712, 929, 842]",37,2016408778462859642,
2016408778462859659,W1154618620,discarded,"5 Among adults in the NHANES 2003–2010, average underreporting of weight increases from 1.1 pounds $( 0 . 7 \% )$ among the overweight to 9.6 pounds (3.2%) among the class 3 obese (Cawley et al., 2015). 6 There is debate over whether the auxiliary regression estimated using the validation data should be estimated in levels or percentiles (Courtemanche et al., 2015). ",2,"[504, 885, 931, 939]",38,2016408778462859642,
2016408778462859660,W1154618620,discarded,"3 These data are from 2012 or the nearest year, and based on measurements of weight and height; see OECD (2014). 4 Note that this is not the same as the number of calories needed to make a healthy weight person obese. It is estimated that to move a man from a BMI of 25 at age 25 to a BMI of 35 around age 55 requires a daily calorie surplus of 680 (Katan and Ludwig, 2010). These calculations can be complex because of dynamic adaptations; e.g. there are energy costs of maintaining the additional fat cells and the resting metabolic rate can adjust (Katan and Ludwig, 2010; Hall et al., 2011). ",2,"[53, 852, 477, 939]",39,2016408778462859642,
2016408778462859661,W1154618620,discarded,J. Cawley / Journal of Health Economics 43 (2015) 244–268 ,2,"[346, 59, 636, 69]",40,2016408778462859642,
2016408778462859662,W1154618620,discarded,246 ,2,"[53, 59, 73, 68]",41,2016408778462859642,
2016408778462859663,W1154618620,image,,3,"[247, 83, 763, 369]",42,2016408778462859642,
2016408778462859664,W1154618620,text,"Source: National Center for Health Statistics (2014), Table 70. ",3,"[70, 437, 381, 447]",43,2016408778462859642,
2016408778462859665,W1154618620,text,"problem of reporting error in weight, but when the error is nonclassical the correction will be incomplete (Bound et al., 2002; O’Neill and Sweetman, 2013). ",3,"[68, 480, 492, 520]",44,2016408778462859642,
2016408778462859666,W1154618620,text,"The rise in obesity has serious implications for public health. Excess fat is harmful because fat cells are collectively an endocrine organ, releasing hormones such as resistin, which causes insulin resistance and diabetes, and leptin, which damages the cardiovascular system (Trayhurn and Beattie, 2001; Hu, 2008).7 The pancreas compensates for insulin resistance by releasing even more insulin, which in turn increases the risk of various forms of cancer (Calle and Kaaks, 2004). It is estimated that obesity is responsible for $1 7 . 3 \%$ of coronary heart disease, $6 1 \%$ of Type II diabetes, $2 4 \%$ of osteoarthritis, $2 0 . 8 \substack { - 3 5 . 4 \% }$ of colorectal cancers, $2 6 . 9 \%$ of pancreatic cancer, $3 5 . 5 \%$ of gallbladder cancer, and $4 2 . 5 \%$ of kidney cancer (Eckel, 2003; Calle and Kaaks, 2004). The greatest health impact results from morbid obesity $\left( \mathsf { B M I } \geq 3 5 \right)$ ; those just over the threshold of obesity $3 0 \leq \mathsf { B M I } < 3 5$ , which is called class 1 obesity, do not tend to fare worse than those of healthy weight in terms of medical care costs (Cawley and Meyerhoefer, 2012) or mortality risk (Mehta and Chang, 2009; Flegal et al., 2013). The health impact of morbid obesity is substantial, however, resulting in a roughly onethird higher risk of mortality (Flegal et al., 2013).8 In light of these health consequences, a White House Task Force described obesity as a “national health crisis” for the U.S. (White House Task Force on Childhood Obesity, 2010). ",3,"[70, 522, 494, 809]",45,2016408778462859642,
2016408778462859667,W1154618620,text,"Economists took note of the rise in obesity and its implications, and research on the subject increased dramatically. According to the EconLit database of journal articles, dissertations, and working papers, the number of annual economics publications with the keyword “obesity” rose from zero in the year 1995 to four in 2000, 48 in 2005, and 152 in 2010. The economics of obesity, on which there was virtually no research 20 years ago, has become such an active topic that it is challenging to stay abreast of the literature. Given the size of the literature, this review is by necessity selective; for example, it focuses on the studies with the most credible and interesting identification strategies and excludes from consideration unpublished working papers because their results may change. ",3,"[522, 480, 946, 651]",46,2016408778462859642,
2016408778462859668,W1154618620,text,"The paper is structured as follows. Section 2 discusses evidence on the economic causes of obesity, such as the money price and time cost of food, food assistance programs, income, education, the macroeconomy, and peer effects. Section 3 discusses the economic consequences of obesity, such as wages, employment, and medical care costs. Section 4 discusses possible mechanisms by which obesity may impose negative externalities and decrease social welfare. Section 5 examines the research on possible mechanisms for internalizing such externalities, and Section 6 discusses the evidence for other economic rationales for government intervention, such as imperfect information and consumers having time inconsistent preferences or behaving irrationally. Section 7 offers an economic research agenda on obesity, noting the greatest needs and most promising opportunities for future research. ",3,"[522, 653, 946, 836]",47,2016408778462859642,
2016408778462859669,W1154618620,title,2. The economic causes of obesity,3,"[524, 861, 754, 873]",48,,1.0
2016408778462859670,W1154618620,text,"The first law of thermodynamics states that in a closed system energy cannot be created or destroyed; it can only be transformed. In the context of obesity, this implies that calories consumed must be either expended, excreted, or stored by the body as fat. ",3,"[522, 887, 944, 939]",49,2016408778462859669,
2016408778462859671,W1154618620,discarded,J. Cawley / Journal of Health Economics 43 (2015) 244–268 ,3,"[363, 59, 653, 69]",50,2016408778462859669,
2016408778462859672,W1154618620,discarded,247 ,3,"[926, 59, 946, 68]",51,2016408778462859669,
2016408778462859673,W1154618620,discarded,"7 Visceral fat (e.g. in the abdominal cavity) is more active in this regard than subcutaneous fat, leading some to argue that the ideal measure of obesity would consider both the amount and location of the fat (Calle and Kaaks, 2004). 8 It has been argued that the health consequences of the rise in obesity will be so high that life expectancy in the US will decrease (Olshansky et al., 2005); however, it seems extremely unlikely that the increase in mortality resulting from more widespread obesity could be sufficiently large to offset the longevity gains from other sources; see Mehta and Chang (2009). ",3,"[68, 852, 494, 939]",52,2016408778462859669,
2016408778462859674,W1154618620,text,"Rearranging this energy balance equation indicates that the recent increase in obesity must be due to either an increase in calories consumed or a decrease in calories burned (see, e.g. Hill et al., 2012).9 ",4,"[53, 81, 477, 133]",53,2016408778462859669,
2016408778462859675,W1154618620,text,"The limited data on calories consumed and expended that do exist – from agricultural sales, food recall surveys, and time diaries – suggest that the rise in obesity was more likely due to an increase in calories consumed than a decrease in calories burned (Swinburn et al., 2009; Bleich et al., 2008; Cutler et al., 2003; Sturm, 2005a,b). In fact, Americans engage in more recreational exercise today than in the past (Cutler et al., 2003; Sturm, 2005a,b).10 Because of the limitations of these data, the vast majority of research on this topic examines data on obesity and weight rather than calorie consumption or energy expenditure. ",4,"[53, 134, 477, 267]",54,2016408778462859669,
2016408778462859676,W1154618620,text,"Researchers have suggested a breathtakingly broad and varied set of possible explanations for the rise in obesity, including: decreased sleep, exposure to chemicals called endocrine disruptors, decreased exposure to extreme heat because of air conditioning, increased consumption of pharmaceuticals, increased maternal age at birth, higher rates of reproduction among individuals with a genetic predisposition to obesity, viruses, and gut microbes (see, e.g. Keith et al., 2006; Ridaura et al., 2013).11 This review will focus on economic explanations, such as food prices, income, and the macroeconomy. ",4,"[53, 267, 477, 398]",55,2016408778462859669,
2016408778462859677,W1154618620,text,"Most studies are able to control for only a small number of the possible causes of obesity. Some of these factors are likely correlated, with the result that each study may overstate the importance of their explanatory variable of interest. Courtemanche et al. (2015) note that, when one sums the published estimates of the percent of the rise in adult obesity that is explained by specific factors, it adds up to $1 7 6 . 7 \%$ .12 ",4,"[53, 399, 477, 490]",56,2016408778462859669,
2016408778462859678,W1154618620,text,"Although it may not be possible to measure with accuracy the specific contributions of various factors to the rise in obesity over the past several decades, it is possible to accurately measure the causal effect of specific factors on obesity at a given point in time. A large literature in economics has examined the causes and correlates of obesity, and the results have been mixed and in some cases contradictory. In this section I describe what is known about the influence on obesity of the money and time costs of food, food assistance programs, income, education, macroeconomic conditions, and peers. ",4,"[53, 491, 477, 622]",57,2016408778462859669,
2016408778462859679,W1154618620,text,"that the estimates correspond to different time periods, and some factors may affect each other (e.g. the expansion of Wal-Mart Supercenters lowered grocery store food prices). Still, their basic point that these are overestimates seems valid. ",4,"[53, 896, 477, 939]",58,2016408778462859669,
2016408778462859680,W1154618620,title,2.1. The money price and time cost of food,4,"[505, 81, 768, 94]",59,2016408778462859669,2.0
2016408778462859681,W1154618620,text,"In the past several decades, the real prices of energy-dense foods (i.e. foods with a high number of calories per unit weight) have fallen relative to the prices of less energy-dense, nutritious foods. For example, between 1990 and 2007, the real price of a 2-L bottle of Coca Cola fell $3 4 . 9 \%$ and the real price of a 12-in. pizza at Pizza Hut fell $1 7 . 2 \%$ (Christian and Rashad, 2009) while the prices of fresh fruits and vegetables rose faster than inflation (Wendt and Todd, 2011; Sturm, 2005b). If these types of food are normal goods, then consumers likely responded to these price changes by increasing their consumption of energy-dense foods and decreasing their consumption of fresh fruits and vegetables. A large number of papers have regressed obesity or BMI on local food prices; the limitation of this approach is that variation in local food prices may be due to differences in demand over geography and changes in demand over time and thus the estimates of the impact of local food prices on weight may be biased. ",4,"[505, 109, 929, 319]",60,2016408778462859680,
2016408778462859682,W1154618620,text,"A few papers have exploited natural experiments to estimate the effect of food prices on weight. The impact of fast food prices on weight was examined by Cotti and Tefft (2013), which uses the state minimum wage as an instrument for county fast food prices. The logic is that the fast food industry predominantly employs minimum-wage workers, so an increase in minimum wages should to some extent be passed on to consumers in the form of higher food prices. Their IV models (which control for income and employment to address any income effect of minimum wage laws on weight) yield no evidence that fast food prices contribute to obesity; the estimated effects are small, in many cases of the opposite sign than predicted, and statistically insignificant. They also cannot reject the null hypothesis of no effect of their fast food price index on the self-reported consumption of fast food. ",4,"[507, 320, 929, 503]",61,2016408778462859680,
2016408778462859683,W1154618620,text,"Others have focused on the price of groceries as opposed to fast food. Courtemanche and Carden (2011) indirectly examine the effect of grocery prices on weight by examining the impact of Wal-Mart Supercenters on the weight of local residents. Wal-Mart has become the largest supermarket chain in the U.S. through aggressive price competition. Generally, the opening of a store would not be useful for identification because it would be a result of demand, but Walmart pursued a strategy of expanding slowly outward in concentric circles from its corporate headquarters in Arkansas. The IV models in Courtemanche and Carden (2011), which use an interaction of distance from corporate headquarters and time as an instrument for the opening of a Wal-Mart store, suggest that an additional Wal-Mart Supercenter per 100,000 residents increases local BMI by 0.24 units, and increases the risk of obesity by $2 . 3 \%$ points, which seems large. These are reduced-form IV models; weight is regressed on the presence of a Wal-Mart Superstore without observing the intermediate steps of grocery purchases or food consumption. ",4,"[505, 505, 929, 741]",62,2016408778462859680,
2016408778462859684,W1154618620,text,"Others have studied the influence of the time cost of acquiring fast food, measured by proximity to fast food outlets. Two studies use features of the interstate highway system as instruments for fast food density or distance in order to estimate the causal effects of fast food availability on weight. Dunn (2010) uses the number of interstate highway exits as an instrument for number of fast food restaurants in a county, with the rationale that nearby highway exit ramps imply more visitor traffic that supports additional fast food outlets for reasons that have nothing to do with the demand of residents. Dunn (2010) cannot reject the null hypothesis of no impact of availability or density of fast food outlets on the BMI of white residents in low-density or high-density counties, but finds some evidence that the number of outlets increases BMI among women and non-whites in medium-density counties. Anderson and Matsa (2011) use a somewhat similar approach, using distance to an interstate highway as an instrument for the distance to fast food restaurants, at a fine level of geographic detail (area code and exchange, and zip code) in rural counties of 11 states. The twosample IV models yield no evidence that restaurant access affects BMI, obesity, or overweight; the authors examine food diary data and conclude that the increased calorie consumption from restaurant meals is offset with lower calorie consumption over the rest of the day. ",4,"[505, 742, 929, 939]",63,2016408778462859680,
2016408778462859685,W1154618620,discarded,J. Cawley / Journal of Health Economics 43 (2015) 244–268 ,4,"[346, 59, 636, 69]",64,2016408778462859680,
2016408778462859686,W1154618620,discarded,,4,"[53, 59, 73, 68]",65,2016408778462859680,
2016408778462859687,W1154618620,discarded,"9 Some disagree with using the energy balance equation to study of obesity. For example, Taubes (2011, 2013) argues that obesity is due to hormonal imbalances rather than calorie imbalances; specifically, that excessive consumption of carbohydrates stimulates the release of insulin which in turn promotes fat accumulation. This is a minority view and controversial (see Hill et al., 2012, and the letters in the May 22, 2013 issue of BMJ written in response to Taubes’ essay published earlier in that journal). 10 Philipson and Posner (2003) argue that physical activity at work has declined because of technological change, and that instead of being paid to exercise, people in developed countries now pay to exercise (largely through foregone leisure). It is difficult to test the first part of this hypothesis because there is very little data on calories expended in work-related physical activity over time, but it seems consistent with the long-term shift from jobs in agriculture and manufacturing to ones in service. 11 Weights have increased not only for humans worldwide but also for multiple species. Klimentidis et al. (2010) document an increase in weight over the past few decades for nine species of animal, with statistically significant increases in obesity for three: captive chimpanzees, lab mice, and feral urban rats. The rise among rats could be due to increased availability of food (greater waste by humans) and the rise among captive animals could be due to improved animal welfare standards, and either could be due to exposure to chemicals or viruses. 12 See Courtemanche et al. (2015), Table 1. This exercise is complicated by the fact ",4,"[53, 667, 477, 902]",66,2016408778462859680,
2016408778462859688,W1154618620,text,,5,"[70, 81, 494, 186]",67,2016408778462859680,
2016408778462859689,W1154618620,text,"Currie et al. (2010) examine the association of schoolchild obesity and the school’s proximity to fast food restaurants. Two strengths of the study are the large sample size (over 3 million ninth-graders in California) and data on measured body fat. The authors compare students whose schools are within 0.1 mile, to those whose schools are within 0.25 mile, of a fast food restaurant and find that students whose school is closer to a fast food restaurant have a prevalence of obesity (defined using body fat) that is $1 . 7 \%$ points $( 5 . 2 \% )$ higher. They estimate that this is consistent with an additional 30–100 calories consumed per school day, which seems large as an intention to treat estimate – the number of additional calories consumed by the children who actually eat at the fast food restaurant that day must be much larger, especially when one allows for some degree of offsetting behavior (eating less at other times of day as a result). There is no difference in the prevalence of obesity between students who attend schools that are 0.25 miles compared to 0.5 miles from a fast food restaurant; it is unclear whether this should be reason for skepticism about the earlier result, or should be interpreted as an indication of the degree of proximity that matters. The authors acknowledge that they have no exogenous variation in distance to fast food restaurants, and thus the estimates could be biased by unmeasured differences in the demand for fast food. They argue that this bias is relatively small for several reasons: they are comparing small distances, a falsification test indicates that proximity to new future fast food restaurants is not associated with obesity, and proximity to nonfast-food restaurants is uncorrelated with weight. ",5,"[70, 189, 494, 542]",68,2016408778462859680,
2016408778462859690,W1154618620,text,"The results of these studies are inconsistent; overall, there is weak evidence that cheaper food (in terms of money price or time cost) contributes to obesity. However, this literature is limited by a scarcity of powerful and valid instruments for prices and time costs and generally missing data on the intermediate step of food consumption. ",5,"[70, 544, 494, 621]",69,2016408778462859680,
2016408778462859691,W1154618620,title,2.2. Food assistance programs,5,"[70, 636, 257, 648]",70,2016408778462859669,2.0
2016408778462859692,W1154618620,text,"The U.S. has many government programs that subsidize food, such as the Supplemental Nutrition Assistance Program (SNAP), the National School Lunch Program (NSLP), and the School Breakfast Program (SBP). Although they were originally designed to reduce hunger and under-nutrition, they may have the unintended consequence of increasing obesity for certain individuals. For example, benefits in the SNAP program can be spent on the full range of groceries; only prepared food (such as hot rotisserie chicken or sandwiches) and alcohol are excluded, which means that the program subsidizes energy-dense (as well as other) groceries. For example, grocery store scanner data suggest that SNAP pays for roughly $\$ 2$ billion worth of sugar-sweetened beverages annually (Andreyeva et al., 2012). ",5,"[70, 663, 494, 833]",71,2016408778462859691,
2016408778462859693,W1154618620,text,"The National School Lunch Program (NSLP) may also have unintended consequences. Part of the motivation for the NSLP was that many U.S. draftees during World War II were rejected for being stunted or malnourished; subsidized school lunches were seen as a way to increase the weight and height of American youth and thereby increase national security by ensuring a larger supply of healthy potential soldiers during the Cold War. Ironically, the NSLP has recently been criticized by the military for increasing youth obesity and thereby decreasing military readiness (Mission: Readiness, 2010). ",5,"[70, 834, 494, 939]",72,2016408778462859691,
2016408778462859694,W1154618620,text,,5,"[521, 81, 944, 108]",73,2016408778462859691,
2016408778462859695,W1154618620,text,"A large number of studies have examined the association of participation in these programs with obesity. However, it has proven challenging to identify the causal effect of the NSLP and SNAP on obesity because there has not been random assignment to the programs and it is difficult to observe a valid control group (Meyerhoefer and Yang, 2011). Studies employing creative identification strategies provide important information on the effects of these programs. For example, Schanzenbach (2009) estimates a regression discontinuity model that compares children whose family income is just below $1 8 5 \%$ of the Federal Poverty Line (and who thus are eligible for subsidized school lunches) to those whose family income is just above that threshold (who must pay full price for a school lunch). Clearly, the running variable (income) may directly affect weight but income is assumed to affect weight in a smooth manner, and not discontinuously at the eligibility cutoff for school lunch. Dividing the estimated impact of eligibility on weight outcomes by the estimated increase in school lunch take-up around the threshold, Schanzenbach estimates that school lunch increases the likelihood of obesity by $4 3 \%$ by the end of first grade. (A Wald estimator calculated using the mean difference in lunch eating rates on either side of the subsidy cutoff implies that school lunch increases the risk of obesity by less – $2 0 \%$ .) These large estimates may be due to the youths’ families becoming eligible for other programs (such as school breakfast) at the same income cutoff. In contrast to these results for first grade, there is no significant impact of the NSLP on obesity at the end of fifth grade. ",5,"[522, 109, 946, 451]",74,2016408778462859691,
2016408778462859696,W1154618620,text,"Bhattacharya et al. (2006) estimate the impact of the School Breakfast Program (SBP) using a difference-in-differences model that compares the difference in nutritional outcomes between the school year and summer for students at schools that do and do not offer the SBP. The estimates suggest that the SBP does not increase total calories (it actually decreases calories from fat) but does improve the nutritional quality of children’s diets. Given that their identification strategy relies on relatively short-term seasonal variation, they do not expect to detect an impact on BMI and in fact do not. ",5,"[522, 452, 946, 582]",75,2016408778462859691,
2016408778462859697,W1154618620,text,"Millimet et al. (2010) examine the relationship between participation in both the NSLP and the SBP during the spring of 1st grade on weight in the spring of 3rd grade using data from the Early Childhood Longitudinal Study – Kindergarten Class of 1998–1999. Estimates from bivariate probit models with different assumptions about selection into the program suggest that even a modest amount of selection implies that the SBP lowers weight and the NSLP raises child weight, which is generally consistent with both Schanzenbach (2009) and Bhattacharya et al. (2006). ",5,"[522, 583, 946, 701]",76,2016408778462859691,
2016408778462859698,W1154618620,text,"Meyerhoefer and Pylypchuk (2008) investigate the relationship between SNAP receipt and obesity using the Medical Expenditure Panel Survey. In order to account for non-random selection into SNAP they incorporate instruments that measure state-level outreach program expenditures for SNAP into a discrete factor model that controls for unobserved heterogeneity. They find no relationship between SNAP receipt and obesity among men, but their estimates suggest that SNAP participation raises the probability of overweight and obesity by $5 . 9 \%$ among women. ",5,"[522, 702, 946, 820]",77,2016408778462859691,
2016408778462859699,W1154618620,text,"Kaushal (2007) estimates the impact of SNAP receipt on one specific population – immigrants – by exploiting the fact that after the 1996 Personal Responsibility and Work Opportunity Reconciliation Act (PRWORA), foreign born unmarried mothers’ eligibility for food stamps varied across states and over time. Kaushal estimates a two-sample model of instrumental variables that exploits this policy variation; the estimates indicate that food stamp participation raises adult BMI by a statistically insignificant $0 . 3 \%$ . ",5,"[522, 820, 946, 939]",78,2016408778462859691,
2016408778462859700,W1154618620,discarded,J. Cawley / Journal of Health Economics 43 (2015) 244–268 ,5,"[363, 58, 653, 69]",79,2016408778462859691,
2016408778462859701,W1154618620,discarded,249 ,5,"[926, 59, 946, 68]",80,2016408778462859691,
2016408778462859702,W1154618620,text,"The literature on food assistance programs and obesity defies easy summary. Results differ by method, sex, and grade. One consistent finding, however, is that the SBP is more protective against obesity than the NSLP, which is consistent with other studies that have found that school breakfasts tend to comply with statutory limits on saturated fat while school lunches tend to exceed them, and that skipping breakfast is associated with higher overall calorie consumption (e.g. Millimet et al., 2010; Morgan et al., 1986). ",6,"[53, 81, 477, 187]",81,2016408778462859691,
2016408778462859703,W1154618620,text,"The aforementioned studies seek to identify a point estimate of the causal effect. A different approach is taken by Gundersen et al. (2012) and Kreider et al. (2012), who estimate bounds on the treatment effect of NSLP and SNAP, respectively, using partial identification methods that address the problems of endogenous selection into participation and the underreporting of participation. Their results suggest that the NSLP and SNAP are protective against youth obesity. Utilizing three control groups (children whose household income exceeds the eligibility threshold; incomeeligible children enrolled in schools that do not participate in NSLP, which are largely private schools; and income-eligible children who have dropped out of school), and employing different assumptions about selection and measurement error, Gundersen et al. (2012) estimate that the NSLP reduces obesity by at least $3 . 2 \%$ points or $1 7 \%$ . Kreider et al. (2012) estimate that SNAP reduces the prevalence of youth obesity by at least $5 . 3 \%$ points. ",6,"[53, 187, 477, 398]",82,2016408778462859691,
2016408778462859704,W1154618620,title,2.3. Income,6,"[53, 412, 129, 423]",83,2016408778462859669,2.0
2016408778462859705,W1154618620,text,"In general, there is a robust negative correlation between weight and income among women but not men; i.e. higher-income women are less likely to be obese (Sobal and Stunkard, 1989; McLaren, 2007). For example, in the NHANES data for 2005–2008, the prevalence of obesity among adult women was $2 9 . 0 \%$ for women living in a household with a poverty-to-income ratio (PIR) greater than $3 5 0 \%$ but $4 2 . 0 \%$ for those living in a household with a PIR of less than $1 3 0 \%$ (Ogden et al., 2010). ",6,"[53, 438, 477, 543]",84,2016408778462859704,
2016408778462859706,W1154618620,text,"Research in economics has sought to determine the causal impact of income on weight. In theory, additional income could either increase or decrease weight. Income could lead to weight gain if food and sedentary pursuits are normal goods. However, good health and appearance could also be normal goods, leading one to invest more time and money in slimness and fitness as income rises. The impact of income on weight may follow an inverted U-shape; the first few thousand dollars may be spent heavily on food and thus may increase weight, but at some point the marginal utility of food may decline to the point that additional income results in little increase in calorie consumption; instead, the additional income may be invested in weight loss for the sake of appearance and health (Philipson and Posner, 2003; Lakdawalla et al., 2005). ",6,"[53, 544, 477, 727]",85,2016408778462859704,
2016408778462859707,W1154618620,text,"Researchers have exploited natural experiments to study the impact of income on several relevant outcomes, including weight, calorie intake, and food expenditures. A variety of papers have examined the impact of income shocks on weight for specific groups. In general, they tend to find small or no effects of income on weight. For example, Schmeiser (2009) takes advantage of a significant expansion in the Earned Income Tax Credit during the 1990s and uses variation across states and over time in the generosity of the maximum EITC benefit as an instrument for income among families eligible for the EITC. He cannot reject the null hypothesis of no effect of income on weight for men, but finds a modest but statistically significant effect for women, for whom an additional $\$ 1000$ of income per year was associated with an increase in weight of roughly one pound. ",6,"[53, 728, 477, 912]",86,2016408778462859704,
2016408778462859708,W1154618620,text,Akee et al. (2013) estimate the impact of income on adolescent weight using payments made by the Eastern Band of Cherokee ,6,"[53, 914, 477, 939]",87,2016408778462859704,
2016408778462859709,W1154618620,text,"Indians to their members in western North Carolina. Every six months, the tribe pays a share of casino profits to each member; the payments have averaged $\$ 4000$ per year, are tax free, and raise income by an average of $4 0 \%$ in households with two tribal members. The authors use two control groups: a pure control group of nearby non-tribal members, and a partial control group of adolescent tribal members whose households received the benefit for only two years instead of six during adolescence (the payments began in 1996). The authors find evidence of the non-linearity of weight in income; the payments increase BMI among adolescents from low-income households but have no impact on weight for adolescents in higher-income households. ",6,"[507, 81, 929, 239]",88,2016408778462859704,
2016408778462859710,W1154618620,text,"Cawley et al. (2010) estimate the effect of income on weight among the elderly, exploiting the natural experiment of the Social Security Benefits Notch, which was a legislative accident that created substantial unanticipated increases in retirement benefits (averaging roughly $\$ 1000$ in each year of retirement) for certain birth year cohorts in the United States. The authors find no statistically significant impact of income on BMI or the probability of obesity for either men or women, and for men they find precisely estimated zero effects. ",6,"[507, 240, 929, 358]",89,2016408778462859704,
2016408778462859711,W1154618620,text,"In general, these papers measure a Local Average Treatment Effect among lower-income individuals. Neither the Social Security payments examined by Cawley et al. (2010) nor the casino payments examined by Akee et al. (2013) were means tested, but the affected groups were relatively lower-income; Social Security beneficiaries tend to have lower earned income (though greater wealth) than working-age adults and Native Americans have a lower median income and higher poverty rate than the nation as a whole (U.S. Census Bureau, 2011). The EITC recipients examined by Schmeiser (2009) are unambiguously a low-income group. ",6,"[507, 359, 929, 490]",90,2016408778462859704,
2016408778462859712,W1154618620,text,"Weight may be especially responsive to income among lowincome individuals in developing countries. In a conditional income transfer program in Mexico, families spent an average of $7 0 \%$ of the cash transfer on what the authors describe as “better quality calories”: meat, fruits, and vegetables (Fernald et al., 2008a). The estimated impact of the income transfers on weight (measured using variation in payments due to randomized year of program incorporation but also on family demographic structure which may bias the results) differed for adults and children. For adults, a doubling of payments raised the risk of obesity in adults by $4 1 \%$ (Fernald et al., 2008a), whereas for children aged 24–68 months, it lowered the prevalence of overweight by $8 \%$ (Fernald et al., 2008b). The authors are not able to explain this age difference in the income effect, and are not able to observe mechanisms for the effects on weight. ",6,"[505, 491, 929, 688]",91,2016408778462859704,
2016408778471247872,W1154618620,text,"Evidence based on natural experiments implies that the impact of income on food expenditures in developed countries is very small.13 Parker et al. (2008) exploit the timing and amount of stimulus payments made to individuals by the U.S. government during the Great Recession and estimate that recipient households increased their expenditures on food by roughly $2 \%$ of the payment in the three months following the payment. Kuhn et al. (2011) examine the effects of winning the Dutch Postcode Lottery. Comparing participants in winning postcodes to participants in nearby non-winning postcodes, the authors find no significant impact of winning on the amount spent on food at home. Monthly expenditures on food away from home were significantly higher for the winners, but the authors note that this was also true a year before winning, so may be driven by unobserved heterogeneity. ",6,"[507, 689, 929, 873]",92,2016408778462859704,
2016408778471247873,W1154618620,discarded,"13 In developing countries, the total expenditure elasticity of calories falls with income, and households pay a higher price per calorie as income rises, due to households buying higher quality food (Subramanian and Deaton, 1996). ",6,"[505, 906, 931, 939]",93,2016408778462859704,
2016408778471247874,W1154618620,discarded,J. Cawley / Journal of Health Economics 43 (2015) 244–268 ,6,"[346, 58, 636, 69]",94,2016408778462859704,
2016408778471247875,W1154618620,discarded,250 ,6,"[53, 59, 75, 68]",95,2016408778462859704,
2016408778471247876,W1154618620,text,"The literature on the cycle of purchases and consumption around monthly program receipt indicates that there are shortterm income effects on the quantity of food purchased and calories consumed among low-income individuals participating in government transfer programs. Shapiro (2005) finds that, among food stamp recipients, calorie consumption (estimated from dietary recall data) falls by $0 . 4 0 \%$ each day after receipt of food stamps, or by $1 0 { - } 1 5 \%$ over the course of the month. Hastings and Washington (2010) examine scanner data from three supermarkets in Nevada and estimate that the quantity of food purchased by households receiving food stamps or cash welfare benefits declines $3 2 \%$ throughout the month. Other households that are not benefit recipients do not exhibit the same decline during the month. Mastrobuoni and Weinberg (2009) observe similar behavior among Social Security recipients with low retirement savings; such individuals consume $2 4 \%$ fewer calories the week before receiving their Social Security check relative to the week afterward. In contrast, elderly with more retirement savings tend to smooth their consumption. Although this literature is specific to the cyclical nature of calorie intake in response to monthly payments, it suggests that, for low-income individuals, additional income may lead to higher calorie consumption, at least in the short run. Future research should seek to measure the effects of these cycles of consumption on weight, both within the month (which should be modest) and the cumulative effect over time. ",7,"[70, 81, 494, 411]",96,2016408778462859704,
2016408778471247877,W1154618620,text,"Cumulatively, the evidence suggests that, among very lowincome individuals in developed countries, additional income leads to greater expenditures on food, higher calorie intake, and slightly higher weight among adults. Among more middle-income individuals in developed countries (and even the average social security recipient), there is generally no detectable impact of income on weight. There is a need for studies of the impact of income on weight for higher-income individuals. ",7,"[70, 412, 494, 517]",97,2016408778462859704,
2016408778471247878,W1154618620,title,2.4. Education,7,"[70, 530, 163, 543]",98,2016408778462859669,2.0
2016408778471247879,W1154618620,text,"One of the most consistent findings in health economics is that those with higher education tend to be in better health (see, e.g. Grossman, 2006), and obesity is no exception. In the NHANES data for 2005–2008, the prevalence of adult obesity is $2 3 . 4 \%$ for women with a college degree and $4 2 . 1 \%$ for women who are high school dropouts (Ogden et al., 2010). For men, the correlation is weaker; the prevalence of obesity is $2 7 . 4 \%$ for men with a college degree compared to $3 2 . 1 \%$ for men who are high school dropouts (Ibid). ",7,"[70, 557, 494, 662]",99,2016408778471247878,
2016408778471247880,W1154618620,text,"Increased schooling may promote healthy weight later in life through a variety of mechanisms, such as greater health information, healthier diets, increased recreational physical activity, higher income, better health insurance, healthier peers, and safer residential neighborhoods that are more conducive to outdoor exercise. On the other hand, occupations that require higher education may be more sedentary. A large number of studies have estimated the impact of education on health in general and weight in particular; see reviews by Lochner (2011) and Cutler and Lleras-Muney (2010). ",7,"[70, 663, 494, 780]",100,2016408778471247878,
